ID;Award;Artist;Title;Certification date;Label;Format;Release date;Category;Type;Certified Units;Genre
90444;Gold;VARIOUS;SONGS OF WEST SIDE STORY;July 12, 1996;RCA VICTOR;ALBUMMORE DETAILS ;January 2, 1996; None;Standard;0.5 Million ; None
74945;Platinum;ALABAMA;ALABAMA CHRISTMAS;July 11, 1996;RCA NASHVILLE;ALBUMMORE DETAILS ;September 16, 1985;GROUP;Standard;2 Million ; None
75552;Platinum;VEGGIE TALES;ARE YOU MY NEIGHBOR?;July 10, 1996;EVERLAND ENTERTAINMENT;VIDEO LONGFORMMORE DETAILS ;March 23, 1995;GROUP;Standard;0.1 Million ; None
92936;Platinum;BOYZ II MEN;THE REMIX ALBUM;July 10, 1996;MOTOWN;ALBUMMORE DETAILS ;November 7, 1995;GROUP;Standard;1 Million ; None
88589;Platinum;VEGGIE TALES;RACK, SHACK & BENNY;July 10, 1996;EVERLAND ENTERTAINMENT;VIDEO LONGFORMMORE DETAILS ;November 17, 1995;GROUP;Standard;0.1 Million ; None
81037;Platinum;VEGGIE TALES;GOD WANTS ME TO FORGIVE THEM;July 10, 1996;EVERLAND ENTERTAINMENT;VIDEO LONGFORMMORE DETAILS ;October 21, 1994;GROUP;Standard;0.1 Million ; None
78213;Gold;PANTERA;COWBOYS FROM HELL;July 9, 1996;ELEKTRA;VIDEO LONGFORMMORE DETAILS ;April 2, 1991;GROUP;Standard;0.05 Million ; None
80874;Platinum;JUNIOR M.A.F.I.A.;GETTIN' MONEY;July 9, 1996;BIG BEAT;SINGLEMORE DETAILS ;January 11, 1996;GROUP;Standard;1 Million ; None
94814;Platinum;PANTERA;VULGAR;July 9, 1996;ELEKTRA;VIDEO LONGFORMMORE DETAILS ;November 16, 1993;GROUP;Standard;0.1 Million ; None
93268;Platinum;OTIS REDDING;THE VERY BEST OF OTIS REDDING;July 8, 1996;RHINO;ALBUMMORE DETAILS ;November 1, 1992;SOLO;Standard;2 Million ; None
80490;Gold;THE BEATLES;FREE AS A BIRD;July 8, 1996;CAPITOL;SINGLEMORE DETAILS ;November 30, 1995;GROUP;Standard;0.5 Million ; None
88739;Gold;THE BEATLES;REAL LOVE;July 8, 1996;CAPITOL;SINGLEMORE DETAILS ;February 22, 1996;GROUP;Standard;0.5 Million ; None
84747;Gold;JOE DIFFIE;LIFE'S SO FUNNY;July 3, 1996;EPIC NASHVILLE;ALBUMMORE DETAILS ;November 22, 1995;SOLO;Standard;0.5 Million ; None
77404;Platinum;CELINE DION;CELINE DION;July 3, 1996;550 MUSIC;ALBUMMORE DETAILS ;March 24, 1992;SOLO;Standard;2 Million ; None
93455;Gold;ADAM CLAYTON & LARRY MULLEN;THEME FROM MISSION: IMPOSSIBLE;July 2, 1996;ISLAND;SINGLEMORE DETAILS ;April 23, 1996;DUO;Standard;0.5 Million ; None
93844;Platinum;THE CRANBERRIES;TO THE FAITHFUL DEPARTED;July 2, 1996;ISLAND;ALBUMMORE DETAILS ;April 30, 1996;GROUP;Standard;2 Million ; None
95463;Gold;THE CURE;WILD MOOD SWINGS;July 1, 1996;ELEKTRA;ALBUMMORE DETAILS ;April 22, 1996;GROUP;Standard;0.5 Million ; None
78556;Diamond;MARIAH CAREY;DAYDREAM;July 1, 1996;COLUMBIA;ALBUMMORE DETAILS ;September 29, 1995;SOLO;Standard;10 Million ; None
85292;Gold;BROOKLYN TABERNACLE CHOIR;LIVE...HE'S BEEN FAITHFUL;July 1, 1996;WARNER ALLIANCE;VIDEO LONGFORMMORE DETAILS ;December 1, 1994;GROUP;Standard;0.05 Million ; None
94014;Gold;CASE;TOUCH ME, TEASE ME;June 28, 1996;DEF JAM;SINGLEMORE DETAILS ;April 30, 1996;GROUP;Standard;0.5 Million ; None
91937;Platinum;ENYA;THE CELTS;June 27, 1996;REPRISE;ALBUMMORE DETAILS ;June 27, 1995;SOLO;Standard;1 Million ; None
74665;Gold;H-TOWN;A THIN LINE BETWEEN LOVE & HATE;June 27, 1996;WARNER BROS.;SINGLEMORE DETAILS ;January 9, 1996;GROUP;Standard;0.5 Million ; None
95860;Gold;MONIFAH;YOU;June 26, 1996;UPTOWN;SINGLEMORE DETAILS ;April 23, 1996;SOLO;Standard;0.5 Million ; None
76162;Gold;H-TOWN;BEGGIN' AFTER DARK;June 26, 1996;RELATIVITY;ALBUMMORE DETAILS ;November 4, 1994;GROUP;Standard;0.5 Million ; None
84282;Gold;TOTAL;KISSING YOU;June 26, 1996;ARISTA;SINGLEMORE DETAILS ;April 12, 1996;GROUP;Standard;0.5 Million ; None
80649;Gold;NINE INCH NAILS;FURTHER DOWN THE SPIRAL;June 26, 1996;TVT;ALBUMMORE DETAILS ;May 20, 1995;GROUP;Standard;0.5 Million ; None
90470;Gold;GOODIE MOB;SOUL FOOD;June 26, 1996;LAFACE;ALBUMMORE DETAILS ;November 7, 1995;GROUP;Standard;0.5 Million ; None
78277;Diamond;TLC;CRAZYSEXYCOOL;June 26, 1996;LAFACE;ALBUMMORE DETAILS ;November 15, 1994;GROUP;Standard;11 Million ; None
96025;Gold;SMASHING PUMPKINS;ZERO;June 25, 1996;VIRGIN;SHORTFORMALBUMMORE DETAILS ;April 23, 1996;GROUP;Standard;0.25 Million ; None
92406;Platinum;PANTERA;THE GREAT SOUTHERN TRENDKILL;June 25, 1996;EAST WEST;ALBUMMORE DETAILS ;May 7, 1996;GROUP;Standard;1 Million ; None
82745;Gold;YO YO MA & BOBBY MCFERRIN;HUSH;June 25, 1996;COLUMBIA;ALBUMMORE DETAILS ;January 24, 1992;DUO;Standard;0.5 Million ; None
77875;Gold;THE LEMONHEADS;C'MON FEEL THE LEMONHEADS;June 25, 1996;ATLANTIC;ALBUMMORE DETAILS ;September 27, 1993;GROUP;Standard;0.5 Million ; None
83607;Gold;THE LEMONHEADS;IT'S A SHAME ABOUT RAY;June 25, 1996;ATLANTIC;ALBUMMORE DETAILS ;May 18, 1992;GROUP;Standard;0.5 Million ; None
90155;Platinum;MARILYN MANSON;SMELLS LIKE CHILDREN;June 24, 1996;INTERSCOPE;ALBUMMORE DETAILS ;October 20, 1995;GROUP;Standard;1 Million ; None
89759;Platinum;PETER GABRIEL;SHAKING THE TREE - 16 GOLDEN GREATS;June 24, 1996;GEFFEN;ALBUMMORE DETAILS ;December 4, 1990;SOLO;Standard;2 Million ; None
90041;Platinum;BUSH;SIXTEEN STONE;June 24, 1996;TRAUMA/INTERSCOPE;ALBUMMORE DETAILS ;January 31, 1995;GROUP;Standard;6 Million ; None
81365;Platinum;GEORGE STRAIT;GREATEST HITS;June 24, 1996;MCA NASHVILLE;ALBUMMORE DETAILS ;March 4, 1985;SOLO;Standard;4 Million ; None
80211;Platinum;SOUNDTRACK;FLASHDANCE;June 21, 1996;CASABLANCA;ALBUMMORE DETAILS ;April 1, 1983; None;Standard;6 Million ; None
88887;Gold;LOST BOYZ;RENEE;June 21, 1996;ISLAND;SINGLEMORE DETAILS ;March 26, 1996;GROUP;Standard;0.5 Million ; None
75244;Platinum;VARIOUS;AMAZING GRACE: A COUNTRY SALUTE TO GOSPEL;June 20, 1996;SPARROW;ALBUMMORE DETAILS ;June 19, 1995; None;Standard;1 Million ; None
74049;Platinum;R. KELLY;12 PLAY;June 20, 1996;JIVE;ALBUMMORE DETAILS ;November 9, 1993;SOLO;Standard;6 Million ; None
91106;Platinum;SOUNDTRACK;SUNSET PARK;June 18, 1996;ELEKTRA;ALBUMMORE DETAILS ;April 8, 1996; None;Standard;1 Million ; None
95987;Gold;S.W.V.;YOU'RE THE ONE;June 14, 1996;RCA;SINGLEMORE DETAILS ;March 29, 1996;GROUP;Standard;0.5 Million ; None
95925;Platinum;JEFF FOXWORTHY;YOU MIGHT BE A REDNECK IF ...;June 14, 1996;WARNER BROS.;ALBUMMORE DETAILS ;June 15, 1993;SOLO;Standard;3 Million ; None
100951;Gold;JAY-Z;DEAD PRESIDENTS;June 14, 1996;PRIORITY;SINGLEMORE DETAILS ;February 1, 1996;SOLO;Standard;0.5 Million ; None
83128;Diamond;BOYZ II MEN;II;June 13, 1996;MOTOWN;ALBUMMORE DETAILS ;August 23, 1994;GROUP;Standard;12 Million ; None
106033;Diamond;HOOTIE & THE BLOWFISH;CRACKED REAR VIEW;June 13, 1996;RHINO;ALBUMMORE DETAILS ;July 5, 1994;GROUP;Standard;21 Million ;ROCK
84157;Platinum;JOHN MICHAEL MONTGOMERY;KICKIN' IT UP;June 13, 1996;ATLANTIC NASHVILLE;ALBUMMORE DETAILS ;January 10, 1994;SOLO;Standard;4 Million ; None
91519;Platinum;BONE THUGS 'N HARMONY;THA CROSSROADS;June 13, 1996;RELATIVITY;SINGLEMORE DETAILS ;April 1, 1996;SOLO;Standard;2 Million ; None
91015;Platinum;ROBERT CRAY;STRONG PERSUADER;June 13, 1996;MERCURY;ALBUMMORE DETAILS ;November 17, 1986;SOLO;Standard;2 Million ; None
94964;Platinum;GENESIS;WE CAN'T DANCE;June 12, 1996;ATLANTIC;ALBUMMORE DETAILS ;October 28, 1991;GROUP;Standard;4 Million ; None
88438;Platinum;SOUNDTRACK;PULP FICTION;June 12, 1996;MCA;ALBUMMORE DETAILS ;September 27, 1994; None;Standard;3 Million ; None
80770;Platinum;GENESIS;GENESIS;June 12, 1996;ATLANTIC;ALBUMMORE DETAILS ;October 7, 1983;GROUP;Standard;4 Million ; None
86548;Platinum;NIRVANA;MTV UNPLUGGED IN NEW YORK;June 12, 1996;DGC;ALBUMMORE DETAILS ;November 1, 1994;GROUP;Standard;5 Million ; None
93191;Platinum;JIMI HENDRIX;THE ULTIMATE EXPERIENCE;June 12, 1996;LEGACY;ALBUMMORE DETAILS ;April 27, 1993;SOLO;Standard;3 Million ; None
83523;Platinum;GENESIS;INVISIBLE TOUCH;June 12, 1996;ATLANTIC;ALBUMMORE DETAILS ;June 6, 1986;GROUP;Standard;6 Million ; None
76690;Platinum;JIMI HENDRIX;BLUES;June 12, 1996;MCA;ALBUMMORE DETAILS ;April 26, 1994;SOLO;Standard;1 Million ; None
91362;Gold;VARIOUS;TAPESTRY REVISITED - A TRIBUTE TO CAROLE KING;June 12, 1996;LAVA;ALBUMMORE DETAILS ;October 9, 1995; None;Standard;0.5 Million ; None
79883;Platinum;BETTE MIDLER;EXPERIENCE THE DIVINE: GREATEST HITS;June 11, 1996;ATLANTIC;ALBUMMORE DETAILS ;June 7, 1993;SOLO;Standard;1 Million ; None
84848;Gold;TORI AMOS;LITTLE EARTHQUAKES;June 11, 1996;ATLANTIC;VIDEO LONGFORMMORE DETAILS ;October 26, 1992;SOLO;Standard;0.05 Million ; None
79952;Platinum;HOOTIE & THE BLOWFISH;FAIRWEATHER JOHNSON;June 11, 1996;ATLANTIC;ALBUMMORE DETAILS ;April 8, 1996;GROUP;Standard;3 Million ; None
78440;Gold;VARIOUS;DANCE MIX USA;June 11, 1996;QUALITY;ALBUMMORE DETAILS ;November 3, 1993; None;Standard;0.5 Million ; None
75884;Platinum;"WEIRD AL" YANKOVIC;BAD HAIR DAY;June 11, 1996;SCOTTI BROS.;ALBUMMORE DETAILS ;March 8, 1996;SOLO;Standard;1 Million ; None
83621;Platinum;TRAVIS TRITT;IT'S ALL ABOUT TO CHANGE;June 7, 1996;WARNER BROS.;ALBUMMORE DETAILS ;May 28, 1991;SOLO;Standard;3 Million ; None
78187;Platinum;TRAVIS TRITT;COUNTRY CLUB;June 7, 1996;WARNER BROS.;ALBUMMORE DETAILS ;March 6, 1990;SOLO;Standard;2 Million ; None
74807;Gold;VIOLENT FEMMES;ADD IT UP 1981-1993;June 7, 1996;SLASH;ALBUMMORE DETAILS ;September 14, 1993;GROUP;Standard;0.5 Million ; None
94163;Platinum;TRAVIS TRITT;T-R-O-U-B-L-E;June 7, 1996;WARNER BROS.;ALBUMMORE DETAILS ;August 18, 1992;SOLO;Standard;2 Million ; None
84605;Gold;PAUL REVERE & THE RAIDERS;LET ME;June 5, 1996;COLUMBIA;SINGLEMORE DETAILS ;April 22, 1969;GROUP;Standard;0.5 Million ; None
75443;Platinum;REAL MC COY;ANOTHER NIGHT;June 5, 1996;ARISTA;ALBUMMORE DETAILS ;March 28, 1995;GROUP;Standard;2 Million ; None
84365;Gold;D'ANGELO;LADY;June 4, 1996;VIRGIN RECORDS;SINGLEMORE DETAILS ;March 5, 1996;SOLO;Standard;0.5 Million ; None
88924;Gold;GETO BOYS;RESURRECTION;June 4, 1996;RAP-A-LOT;ALBUMMORE DETAILS ;April 2, 1996;GROUP;Standard;0.5 Million ; None
80536;Platinum;SOUNDTRACK;FRIDAY;June 4, 1996;PRIORITY;ALBUMMORE DETAILS ;April 11, 1995; None;Standard;2 Million ; None
94408;Platinum;DAVE MATTHEWS BAND;UNDER THE TABLE AND DREAMING;June 3, 1996;RCA RECORDS;ALBUMMORE DETAILS ;September 27, 1994;GROUP;Standard;6 Million ; None
88574;Platinum;R. KELLY;R. KELLY;June 3, 1996;JIVE;ALBUMMORE DETAILS ;November 14, 1995;SOLO;Standard;5 Million ; None
84084;Gold;MC LYTE;KEEP ON, KEEPIN' ON;May 31, 1996;ELEKTRA;SINGLEMORE DETAILS ;February 15, 1996;SOLO;Standard;0.5 Million ; None
83024;Gold;CHANTAY SAVAGE;I WILL SURVIVE;May 24, 1996;RCA;SINGLEMORE DETAILS ;January 26, 1996;SOLO;Standard;0.5 Million ; None
92066;Platinum;ENIGMA;THE CROSS OF CHANGES;May 24, 1996;VIRGIN;ALBUMMORE DETAILS ;January 31, 1994;SOLO;Standard;2 Million ; None
75270;Platinum;JOHN MELLENCAMP;AMERICAN FOOL;May 23, 1996;RIVA;ALBUMMORE DETAILS ;April 12, 1982;SOLO;Standard;5 Million ; None
90034;Platinum;BRANDY;SITTIN' UP IN MY ROOM;May 23, 1996;ARISTA;SINGLEMORE DETAILS ;December 8, 1995;SOLO;Standard;1 Million ; None
87181;Platinum;MARY J. BLIGE;NOT GON' CRY;May 23, 1996;ARISTA;SINGLEMORE DETAILS ;January 12, 1996;SOLO;Standard;1 Million ; None
94636;Platinum;DEF LEPPARD;VAULT - GREATEST HITS;May 22, 1996;MERCURY;ALBUMMORE DETAILS ;October 31, 1995;GROUP;Standard;4 Million ; None
90909;Gold;EAZY-E;STR8 OFF THA STREETZ;May 20, 1996;RELATIVITY;ALBUMMORE DETAILS ;January 1, 1996;SOLO;Standard;0.5 Million ; None
94098;Gold;BLUES TRAVELER;TRAVELERS & THIEVES;May 17, 1996;A&M;ALBUMMORE DETAILS ;September 3, 1991;GROUP;Standard;0.5 Million ; None
89517;Gold;BLUES TRAVELER;SAVE HIS SOUL;May 17, 1996;A&M;ALBUMMORE DETAILS ;April 6, 1993;GROUP;Standard;0.5 Million ; None
74766;Platinum;VARIOUS;ACADEMY OF COUNTRY MUSIC-101 GREATEST COUNTRY HITS;May 16, 1996;K-TEL;ALBUMMORE DETAILS ;February 1, 1995; None;Standard;1 Million ; None
75105;Platinum;ZAPP & ROGER;ALL THE GREATEST HITS;May 16, 1996;REPRISE;ALBUMMORE DETAILS ;October 26, 1993;DUO;Standard;1 Million ; None
88504;Diamond;PRINCE & THE REVOLUTION;PURPLE RAIN (SOUNDTRACK);May 16, 1996;WARNER BROS.;ALBUMMORE DETAILS ;June 25, 1984;SOLO;Standard;13 Million ; None
94491;Diamond;ERIC CLAPTON;UNPLUGGED;May 16, 1996;REPRISE;ALBUMMORE DETAILS ;August 25, 1992;SOLO;Standard;10 Million ; None
92006;Platinum;BUSTA RHYMES;THE COMING;May 16, 1996;ELEKTRA;ALBUMMORE DETAILS ;March 11, 1996;SOLO;Standard;1 Million ; None
89578;Platinum;SEAL;SEAL;May 16, 1996;SIRE;ALBUMMORE DETAILS ;May 31, 1994;SOLO;Standard;4 Million ; None
81592;Platinum;CHICAGO;GREATEST HITS 1982-1989;May 16, 1996;REPRISE;ALBUMMORE DETAILS ;November 21, 1989;GROUP;Standard;5 Million ; None
81358;Platinum;FLEETWOOD MAC;GREATEST HITS;May 16, 1996;WARNER BROS.;ALBUMMORE DETAILS ;November 22, 1988;GROUP;Standard;8 Million ; None
86525;Gold;KISS;MTV UNPLUGGED;May 15, 1996;MERCURY;VIDEO LONGFORMMORE DETAILS ;March 12, 1996;GROUP;Standard;0.05 Million ; None
86116;Diamond;METALLICA;METALLICA;May 15, 1996;ATLANTIC RECORDS / ELEKTRA RECORDS;ALBUMMORE DETAILS ;August 2, 1991;GROUP;Standard;16 Million ; None
92865;Platinum;ANDREW LLOYD WEBBER;THE PREMIERE COLLECTION ENCORE;May 15, 1996;POLYGRAM MUSIC VIDEO;VIDEO LONGFORMMORE DETAILS ;March 23, 1993;SOLO;Standard;0.1 Million ; None
81469;Gold;PARLIAMENT;GREATEST HITS;May 15, 1996;MERCURY;ALBUMMORE DETAILS ;October 22, 1984;GROUP;Standard;0.5 Million ; None
75981;Platinum;BARRY WHITE;BARRY WHITE'S GREATEST HITS;May 15, 1996;20TH CENTURY;ALBUMMORE DETAILS ;January 1, 1976;SOLO;Standard;1 Million ; None
80724;Platinum;GAP BAND;GAP GOLD (BEST OF THE GAP BAND);May 15, 1996;TOTAL EXPERIENCE;ALBUMMORE DETAILS ;July 20, 1987;GROUP;Standard;1 Million ; None
80528;Platinum;GARTH BROOKS;FRESH HORSES;May 14, 1996;CAPITOL NASHVILLE;ALBUMMORE DETAILS ;November 21, 1995;SOLO;Standard;7 Million ; None
75220;Platinum;MARIAH CAREY;ALWAYS BE MY BABY;May 14, 1996;COLUMBIA;SINGLEMORE DETAILS ;March 12, 1996;SOLO;Standard;1 Million ; None
74367;Gold;VARIOUS;80'S GREATEST ROCK HITS, VOLUME 5, FROM THE HEART;May 13, 1996;PRIORITY;ALBUMMORE DETAILS ;July 1, 1992; None;Standard;0.5 Million ; None
76300;Platinum;GIPSY KINGS;BEST OF THE GIPSY KINGS;May 13, 1996;NONESUCH/ATLANTIC;ALBUMMORE DETAILS ;February 27, 1995;GROUP;Standard;1 Million ; None
75307;Platinum;SEVEN MARY THREE;AMERICAN STANDARD;May 13, 1996;MAMMOTH;ALBUMMORE DETAILS ;August 21, 1995;GROUP;Standard;1 Million ; None
92957;Gold;CARMAN;THE RIOT;May 13, 1996;SPARROW;ALBUMMORE DETAILS ;October 18, 1995;SOLO;Standard;0.5 Million ; None
93799;Platinum;STONE TEMPLE PILOTS;TINY MUSIC SONGS FROM THE VATICAN GIFT SHOP;May 13, 1996;ATLANTIC;ALBUMMORE DETAILS ;March 11, 1996;GROUP;Standard;2 Million ; None
95635;Platinum;BUSTA RHYMES;WOO-HAH;May 10, 1996;ELEKTRA ENTERTAINMENT;SINGLEMORE DETAILS ;February 15, 1996;SOLO;Standard;1 Million ; None
74759;Gold;GLORIA ESTEFAN;ABRIENDO PUERTAS;May 9, 1996;EPIC;ALBUMMORE DETAILS ;September 15, 1995;SOLO;Latin;0.36 Million ; None
81371;Platinum;GLORIA ESTEFAN;GREATEST HITS;May 9, 1996;EPIC;ALBUMMORE DETAILS ;October 26, 1992;SOLO;Standard;4 Million ; None
91119;Platinum;CHARLIE DANIELS BAND;SUPER HITS;May 9, 1996;EPIC;ALBUMMORE DETAILS ;May 24, 1994;GROUP;Standard;2 Million ; None
88370;Platinum;GLORIA ESTEFAN & MIAMI SOUND;PRIMITIVE LOVE;May 9, 1996;EPIC;ALBUMMORE DETAILS ;August 16, 1985;SOLO;Standard;3 Million ; None
86936;Platinum;GIN BLOSSOMS;NEW MISERABLE EXPERIENCE;May 8, 1996;A&M;ALBUMMORE DETAILS ;August 4, 1992;GROUP;Standard;4 Million ; None
90214;Platinum;BRYAN ADAMS;SO FAR SO GOOD;May 8, 1996;A&M;ALBUMMORE DETAILS ;November 9, 1993;SOLO;Standard;5 Million ; None
94851;Platinum;BRYAN ADAMS;WAKING UP THE NEIGHBOURS;May 8, 1996;A&M;ALBUMMORE DETAILS ;September 24, 1991;SOLO;Standard;4 Million ; None
79097;Diamond;GREEN DAY;DOOKIE;May 3, 1996;REPRISE;ALBUMMORE DETAILS ;February 1, 1994;GROUP;Standard;10 Million ; None
82073;Platinum;CHRIS ISAAK;HEART SHAPED WORLD;May 3, 1996;REPRISE;ALBUMMORE DETAILS ;June 13, 1989;SOLO;Standard;2 Million ; None
95698;Platinum;VARIOUS;WOW 1996;May 3, 1996;SPARROW;ALBUMMORE DETAILS ;October 26, 1995; None;Standard;1 Million ; None
74666;Gold;SOUNDTRACK;A THIN LINE BETWEEN LOVE AND HATE;May 3, 1996;WARNER BROS.;ALBUMMORE DETAILS ;February 13, 1996; None;Standard;0.5 Million ; None
90578;Platinum;EVERCLEAR;SPARKLE AND FADE;May 2, 1996;CAPITOL;ALBUMMORE DETAILS ;May 16, 1995;GROUP;Standard;1 Million ; None
81566;Platinum;TRAVIS TRITT;GREATEST HITS - FROM THE BEGINNING;May 2, 1996;WARNER BROS.;ALBUMMORE DETAILS ;September 12, 1995;SOLO;Standard;1 Million ; None
74310;Gold;NONCHALANT;5 O'CLOCK;May 1, 1996;MCA;SINGLEMORE DETAILS ;February 6, 1996;SOLO;Standard;0.5 Million ; None
83453;Platinum;K.D. LANG;INGENUE;May 1, 1996;SIRE;ALBUMMORE DETAILS ;March 17, 1992;SOLO;Standard;2 Million ; None
78148;Gold;STEVE EARLE;COPPERHEAD ROAD;May 1, 1996;MCA;ALBUMMORE DETAILS ;October 17, 1988;SOLO;Standard;0.5 Million ; None
94723;Platinum;DEPECHE MODE;VIOLATOR;May 1, 1996;SIRE;ALBUMMORE DETAILS ;March 20, 1990;GROUP;Standard;3 Million ; None
76604;Platinum;RED HOT CHILI PEPPERS;BLOOD SUGAR SEX MAGIK;May 1, 1996;WARNER BROS.;ALBUMMORE DETAILS ;September 24, 1991;GROUP;Standard;7 Million ; None
78175;Gold;WHITNEY HOUSTON & CECE WINANS;COUNT ON ME;May 1, 1996;ARISTA;SINGLEMORE DETAILS ;March 1, 1996;SOLO;Standard;0.5 Million ; None
87684;Platinum;TLC;OOOOOOOHHH...ON THE TLC TIP;May 1, 1996;LAFACE;ALBUMMORE DETAILS ;February 24, 1992;GROUP;Standard;4 Million ; None
76303;Gold;THREE DOG NIGHT;BEST OF THREE DOG NIGHT;May 1, 1996;MCA;ALBUMMORE DETAILS ;September 8, 1986;GROUP;Standard;0.5 Million ; None
83534;Gold;ALANIS MORISSETTE;IRONIC;May 1, 1996;MAVERICK;SINGLEMORE DETAILS ;February 20, 1996;SOLO;Standard;0.5 Million ; None
86355;Platinum;VAN MORRISON;MOONDANCE;May 1, 1996;WARNER BROS.;ALBUMMORE DETAILS ;February 1, 1970;SOLO;Standard;3 Million ; None
92051;Platinum;SIMON & GARFUNKEL;THE CONCERT IN CENTRAL PARK;May 1, 1996;WARNER BROS.;ALBUMMORE DETAILS ;February 17, 1982;DUO;Standard;2 Million ; None
80429;Platinum;BLUES TRAVELER;FOUR;April 26, 1996;A&M;ALBUMMORE DETAILS ;September 13, 1994;GROUP;Standard;6 Million ; None
91450;Gold;MARTY STUART;TEMPTED;April 25, 1996;MCA;ALBUMMORE DETAILS ;January 22, 1991;SOLO;Standard;0.5 Million ; None
76910;Platinum;SOUNDTRACK;BRAVEHEART;April 25, 1996;LONDON;ALBUMMORE DETAILS ;May 23, 1995; None;Standard;1 Million ; None
78971;Gold;L.L. COOL J;DOIN' IT;April 25, 1996;DEF JAM;SINGLEMORE DETAILS ;February 20, 1996;SOLO;Standard;0.5 Million ; None
78089;Platinum;GIN BLOSSOMS;CONGRATULATIONS, I'M SORRY;April 23, 1996;A&M;ALBUMMORE DETAILS ;February 13, 1996;GROUP;Standard;1 Million ; None
84243;Gold;KIRK FRANKLIN;KIRK FRANKLIN AND THE FAMILY;April 22, 1996;GOSPO CENTRIC / EMI CHRISTIAN;VIDEO LONGFORMMORE DETAILS ;May 3, 1994;SOLO;Standard;0.05 Million ; None
73996;Gold;COOLIO;1,2,3,4 (SUMPIN' NEW);April 22, 1996;TOMMY BOY;SINGLEMORE DETAILS ;February 20, 1996;SOLO;Standard;0.5 Million ; None
87160;Platinum;TONY RICH PROJECT;NOBODY KNOWS;April 22, 1996;LAFACE;SINGLEMORE DETAILS ;November 3, 1995;GROUP;Standard;1 Million ; None
88964;Platinum;WYNONNA JUDD;REVELATIONS;April 18, 1996;CURB;ALBUMMORE DETAILS ;February 13, 1996;SOLO;Standard;1 Million ; None
93969;Platinum;TOTAL;TOTAL;April 17, 1996;ARISTA;ALBUMMORE DETAILS ;February 13, 1996;GROUP;Standard;1 Million ; None
79152;Platinum;R. KELLY FEAT. R. ISLEY;DOWN LOW (NOBODY HAS TO KNOW);April 17, 1996;JIVE;SINGLEMORE DETAILS ;February 9, 1996;SOLO;Standard;1 Million ; None
89694;Gold;PLANET SOUL;SET U FREE;April 17, 1996;STRICTLY RHYTHM;SINGLEMORE DETAILS ;June 28, 1995;GROUP;Standard;0.5 Million ; None
91134;Platinum;WILLIE NELSON;SUPER HITS;April 17, 1996;COLUMBIA;ALBUMMORE DETAILS ;May 27, 1994;SOLO;Standard;2 Million ; None
85887;Platinum;MARIAH CAREY;MARIAH CAREY AT MADISON SQUARE GARDEN;April 17, 1996;SONY MUSIC VIDEO;VIDEO LONGFORMMORE DETAILS ;February 9, 1996;SOLO;Standard;0.1 Million ; None
76129;Platinum;CELINE DION;BECAUSE YOU LOVED ME;April 17, 1996;550 MUSIC;SINGLEMORE DETAILS ;February 9, 1996;SOLO;Standard;1 Million ; None
81615;Platinum;ALAN JACKSON;GREATEST HITS COLLECTION;April 17, 1996;ARISTA NASHVILLE;ALBUMMORE DETAILS ;October 24, 1995;SOLO;Standard;6 Million ; None
75894;Platinum;SOUNDGARDEN;BADMOTORFINGER;April 16, 1996;A&M;ALBUMMORE DETAILS ;October 22, 1991;GROUP;Standard;2 Million ; None
80388;Gold;VARIOUS;FOREVER 80'S;April 16, 1996;SONY MUSIC SPECIAL PROJECTS;ALBUMMORE DETAILS ;September 7, 1994; None;Standard;0.5 Million ; None
83835;Platinum;VARIOUS;JOCK JAMS, VOLUME 1;April 15, 1996;TOMMY BOY;ALBUMMORE DETAILS ;July 25, 1995; None;Standard;2 Million ; None
86923;Platinum;BON JOVI;NEW JERSEY;April 12, 1996;MERCURY;ALBUMMORE DETAILS ;September 19, 1988;GROUP;Standard;7 Million ; None
84564;Gold;VARIOUS;LES MISERABLES;April 12, 1996;POLYGRAM MUSIC VIDEO;VIDEO LONGFORMMORE DETAILS ;March 6, 1989;GROUP;Standard;0.05 Million ; None
84973;Platinum;PINK FLOYD;LIVE AT POMPEII;April 12, 1996;POLYGRAM MUSIC VIDEO;VIDEO LONGFORMMORE DETAILS ;July 15, 1989;GROUP;Standard;0.2 Million ; None
84565;Gold;VARIOUS;LES MISERABLES - SYMPHONIC HIGHLIGHTS;April 12, 1996;RELATIVITY;ALBUMMORE DETAILS ;October 15, 1991; None;Standard;0.5 Million ; None
81281;Gold;BANANARAMA;GREATEST HITS;April 12, 1996;POLYGRAM MUSIC VIDEO;VIDEO LONGFORMMORE DETAILS ;February 6, 1989;GROUP;Standard;0.05 Million ; None
79046;Platinum;BOSTON;DON'T LOOK BACK;April 11, 1996;EPIC;ALBUMMORE DETAILS ;August 15, 1978;GROUP;Standard;7 Million ; None
91079;Gold;HOOTIE & THE BLOWFISH;SUMMER CAMP WITH TRUCKS;April 11, 1996;ATLANTIC;VIDEO LONGFORMMORE DETAILS ;October 9, 1995;GROUP;Standard;0.05 Million ; None
93644;Platinum;THE THREE TENORS;THREE TENORS IN CONCERT 1994;April 11, 1996;ATLANTIC;VIDEO LONGFORMMORE DETAILS ;August 1, 1994;GROUP;Standard;0.5 Million ; None
